20.000000	34.336527	0.033884
20.000000	33.027218	0.034535
20.000000	36.950972	0.034861
20.000000	39.559964	0.034861
20.000000	34.336527	0.034535
20.000000	38.256142	0.034535
20.000000	31.716497	0.034861
20.000000	35.644440	0.034210
20.000000	36.950972	0.034535
20.000000	35.644440	0.034535
20.000000	38.256142	0.035187
20.000000	34.336527	0.034535
20.000000	40.862455	0.034210
20.000000	31.716497	0.034210
20.000000	42.163632	0.034535
20.000000	34.336527	0.034210
20.000000	33.027218	0.034861
20.000000	35.644440	0.034535
20.000000	35.644440	0.034210
20.000000	40.862455	0.035187
20.000000	35.644440	0.033884
20.000000	38.256142	0.034210
20.000000	35.644440	0.034535
20.000000	34.336527	0.035187
20.000000	42.163632	0.033884
20.000000	35.644440	0.034861
20.000000	40.862455	0.034535
20.000000	36.950972	0.033884
20.000000	35.644440	0.034535
20.000000	35.644440	0.034535
20.000000	40.862455	0.034210
20.000000	35.644440	0.034861
20.000000	42.163632	0.034210
20.000000	39.559964	0.034535
20.000000	35.644440	0.034210
20.000000	42.163632	0.034210
20.000000	35.644440	0.033884
20.000000	39.559964	0.034535
20.000000	34.336527	0.034535
20.000000	39.559964	0.034861
20.000000	38.256142	0.034535
20.000000	36.950972	0.033884
20.000000	40.862455	0.034535
20.000000	38.256142	0.035187
20.000000	40.862455	0.034535
20.000000	38.256142	0.034861
20.000000	39.559964	0.034210
20.000000	36.950972	0.034535
20.000000	39.559964	0.034535
20.000000	38.256142	0.034210
20.000000	35.644440	0.034535
20.000000	42.163632	0.034210
20.000000	31.716497	0.034535
20.000000	38.256142	0.034210
20.000000	35.644440	0.034861
20.000000	38.256142	0.034535
20.000000	33.027218	0.034535
20.000000	39.559964	0.034861
20.000000	39.559964	0.034535
20.000000	38.256142	0.034861
20.000000	39.559964	0.034210
20.000000	30.404346	0.034535
20.000000	35.644440	0.034861
20.000000	40.862455	0.033884
20.000000	33.027218	0.034535
20.000000	36.950972	0.035512
20.000000	30.404346	0.034210
20.000000	40.862455	0.034861
20.000000	36.950972	0.035187
20.000000	40.862455	0.034210
20.000000	39.559964	0.034861
20.000000	35.644440	0.035512
20.000000	31.716497	0.034861
20.000000	34.336527	0.034210
20.000000	34.336527	0.034861
20.000000	34.336527	0.034861
20.000000	36.950972	0.034861
